Invoice_No,Stock_Code,Description,Category,Quantity,Invoice_Date,Unit_Price,Customer_ID,Country,Total_Spend
INV-103058,SKU-106,USB-C Multiport Adapter,Accessories,5,2024-03-20 00:00:00,34.5,CUST-1050,France,172.5
INV-103059,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-11-22 00:00:00,89.5,CUST-1256,United States,179.0
INV-103060,SKU-102,Ergonomic Office Chair,Furniture,2,2023-12-25 00:00:00,229.0,CUST-1178,United States,458.0
INV-103061,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-05-25 00:00:00,45.0,CUST-1446,United States,90.0
INV-103062,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-10-02 00:00:00,59.99,CUST-1034,United States,59.99
INV-103063,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-05-23 00:00:00,39.99,CUST-1242,United States,39.99
INV-103064,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-28 00:00:00,89.5,CUST-1256,United States,89.5
INV-103065,SKU-108,Portable Espresso Maker,Kitchen,1,2024-04-21 00:00:00,79.99,CUST-1401,France,79.99
INV-103066,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-02-18 00:00:00,34.5,CUST-1314,Australia,34.5
INV-103067,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-06-02 00:00:00,24.99,CUST-1383,United Kingdom,24.99
INV-103068,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-04-14 00:00:00,39.99,CUST-1433,United Kingdom,39.99
INV-103069,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-03-16 00:00:00,59.99,CUST-1465,United States,59.99
INV-103070,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,4,2023-05-08 00:00:00,49.99,CUST-1183,United States,199.96
INV-103071,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-12-11 00:00:00,34.5,CUST-1296,United States,34.5
INV-103072,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-06-14 00:00:00,39.99,CUST-1451,Canada,39.99
INV-103073,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-06-08 00:00:00,45.0,CUST-1499,United States,45.0
INV-103074,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-06-21 00:00:00,59.99,CUST-1473,Australia,59.99
INV-103075,SKU-102,Ergonomic Office Chair,Furniture,1,2024-03-01 00:00:00,229.0,CUST-1225,Germany,229.0
INV-103076,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-01-23 00:00:00,24.99,CUST-1116,United States,24.99
INV-103077,SKU-102,Ergonomic Office Chair,Furniture,1,2023-02-16 00:00:00,229.0,CUST-1261,United States,229.0
INV-103078,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-06-08 00:00:00,89.5,CUST-1411,United Kingdom,89.5
INV-103079,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-05-24 00:00:00,49.99,CUST-1263,Australia,49.99
INV-103080,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-02-23 00:00:00,89.5,CUST-1261,Germany,89.5
INV-103081,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-03-26 00:00:00,24.99,CUST-1450,United States,49.98
INV-103082,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-02-20 00:00:00,34.5,CUST-1215,United Kingdom,34.5
INV-103083,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-04-26 00:00:00,89.5,CUST-1464,United States,89.5
INV-103084,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-03-31 00:00:00,49.99,CUST-1241,India,49.99
INV-103085,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2023-10-24 00:00:00,149.99,CUST-1192,Germany,449.97
INV-103086,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-04-22 00:00:00,149.99,CUST-1252,United Kingdom,149.99
INV-103087,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-08-18 00:00:00,39.99,CUST-1420,United States,79.98
INV-103088,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-04-06 00:00:00,39.99,CUST-1069,United Kingdom,79.98
INV-103089,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-01-13 00:00:00,59.99,CUST-1116,United States,59.99
INV-103090,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-06-05 00:00:00,39.99,CUST-1488,United States,39.99
INV-103091,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-02-25 00:00:00,45.0,CUST-1104,United States,45.0
INV-103092,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-04-15 00:00:00,39.99,CUST-1313,France,39.99
INV-103093,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-11-26 00:00:00,45.0,CUST-1318,United Kingdom,45.0
INV-103094,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-03-14 00:00:00,39.99,CUST-1261,United States,39.99
INV-103095,SKU-102,Ergonomic Office Chair,Furniture,1,2023-05-12 00:00:00,229.0,CUST-1366,Australia,229.0
INV-103096,SKU-108,Portable Espresso Maker,Kitchen,1,2024-01-17 00:00:00,79.99,CUST-1139,United States,79.99
INV-103097,SKU-107,Organic Cotton Throw Blanket,Home,3,2023-05-18 00:00:00,45.0,CUST-1305,United States,135.0
INV-103098,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-09-27 00:00:00,34.5,CUST-1226,United States,34.5
INV-103099,SKU-105,Smart Fitness Tracker Band,Wearables,5,2024-01-31 00:00:00,59.99,CUST-1381,United Kingdom,299.95
INV-103100,SKU-104,Stainless Steel Water Bottle,Lifestyle,5,2024-04-08 00:00:00,24.99,CUST-1073,United Kingdom,124.95
INV-103101,SKU-107,Organic Cotton Throw Blanket,Home,5,2024-03-25 00:00:00,45.0,CUST-1313,United Kingdom,225.0
INV-103102,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2023-11-27 00:00:00,89.5,CUST-1112,Germany,268.5
INV-103103,SKU-108,Portable Espresso Maker,Kitchen,1,2023-09-10 00:00:00,79.99,CUST-1154,United States,79.99
INV-103104,SKU-102,Ergonomic Office Chair,Furniture,1,2023-10-12 00:00:00,229.0,CUST-1133,Canada,229.0
INV-103105,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-10-01 00:00:00,149.99,CUST-1112,United States,149.99
INV-103106,SKU-102,Ergonomic Office Chair,Furniture,1,2023-01-20 00:00:00,229.0,CUST-1446,Canada,229.0
INV-103107,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-08-27 00:00:00,39.99,CUST-1159,Germany,119.97
INV-103108,SKU-105,Smart Fitness Tracker Band,Wearables,10,2023-09-27 00:00:00,59.99,CUST-1477,Germany,599.9
INV-103109,SKU-108,Portable Espresso Maker,Kitchen,1,2024-02-22 00:00:00,79.99,CUST-1498,United Kingdom,79.99
INV-103110,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-11-06 00:00:00,89.5,CUST-1313,Germany,89.5
INV-103111,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-01-31 00:00:00,45.0,CUST-1074,United States,45.0
INV-103112,SKU-102,Ergonomic Office Chair,Furniture,1,2023-04-14 00:00:00,229.0,CUST-1226,Australia,229.0
INV-103113,SKU-108,Portable Espresso Maker,Kitchen,1,2023-07-05 00:00:00,79.99,CUST-1441,United States,79.99
INV-103114,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-05-08 00:00:00,45.0,CUST-1219,United States,45.0
INV-103115,SKU-105,Smart Fitness Tracker Band,Wearables,3,2023-07-29 00:00:00,59.99,CUST-1050,United Kingdom,179.97
INV-103116,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-02-18 00:00:00,24.99,CUST-1305,Germany,24.99
INV-103117,SKU-101,Wireless Noise-Canceling Headphones,Audio,4,2023-10-08 00:00:00,149.99,CUST-1453,United States,599.96
INV-103118,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-09-10 00:00:00,59.99,CUST-1441,France,119.98
INV-103119,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-01-19 00:00:00,39.99,CUST-1104,India,119.97
INV-103120,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-05-16 00:00:00,49.99,CUST-1388,United Kingdom,49.99
INV-103121,SKU-104,Stainless Steel Water Bottle,Lifestyle,3,2023-08-11 00:00:00,24.99,CUST-1134,United Kingdom,74.97
INV-103122,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-01-03 00:00:00,39.99,CUST-1131,Germany,79.98
INV-103123,SKU-102,Ergonomic Office Chair,Furniture,1,2023-08-24 00:00:00,229.0,CUST-1469,United States,229.0
INV-103124,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-04-09 00:00:00,24.99,CUST-1140,United Kingdom,24.99
INV-103125,SKU-109,Laptop Stand Aluminum,Accessories,4,2023-08-16 00:00:00,39.99,CUST-1154,Australia,159.96
INV-103126,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-05-13 00:00:00,24.99,CUST-1001,France,24.99
INV-103127,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-06-04 00:00:00,59.99,CUST-1469,France,59.99
INV-103128,SKU-108,Portable Espresso Maker,Kitchen,1,2023-05-19 00:00:00,79.99,CUST-1441,United States,79.99
INV-103129,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-10-03 00:00:00,149.99,CUST-1359,United States,299.98
INV-103130,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2023-10-18 00:00:00,149.99,CUST-1412,United States,449.97
INV-103131,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-02-22 00:00:00,39.99,CUST-1081,United States,39.99
INV-103132,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-04-20 00:00:00,39.99,CUST-1256,United States,39.99
INV-103133,SKU-104,Stainless Steel Water Bottle,Lifestyle,10,2023-01-04 00:00:00,24.99,CUST-1203,United States,249.9
INV-103134,SKU-102,Ergonomic Office Chair,Furniture,2,2023-02-16 00:00:00,229.0,CUST-1052,United Kingdom,458.0
INV-103135,SKU-109,Laptop Stand Aluminum,Accessories,4,2023-04-04 00:00:00,39.99,CUST-1261,Canada,159.96
INV-103136,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-08-01 00:00:00,24.99,CUST-1475,Germany,24.99
INV-103137,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-03-11 00:00:00,34.5,CUST-1027,Canada,34.5
INV-103138,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-05-22 00:00:00,149.99,CUST-1165,United States,149.99
INV-103139,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-07-24 00:00:00,39.99,CUST-1121,United States,79.98
INV-103140,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-01-16 00:00:00,59.99,CUST-1139,Canada,59.99
INV-103141,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-03-14 00:00:00,89.5,CUST-1475,United Kingdom,89.5
INV-103142,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-05-30 00:00:00,24.99,CUST-1261,United Kingdom,24.99
INV-103143,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-03-17 00:00:00,149.99,CUST-1261,United States,149.99
INV-103144,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-03-18 00:00:00,39.99,CUST-1419,United States,119.97
INV-103145,SKU-108,Portable Espresso Maker,Kitchen,1,2024-02-14 00:00:00,79.99,CUST-1086,Germany,79.99
INV-103146,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-04-16 00:00:00,24.99,CUST-1261,Australia,49.98
INV-103147,SKU-102,Ergonomic Office Chair,Furniture,5,2024-04-20 00:00:00,229.0,,Australia,1145.0
INV-103148,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-10-02 00:00:00,39.99,CUST-1329,United Kingdom,39.99
INV-103149,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-03-29 00:00:00,24.99,CUST-1499,United Kingdom,49.98
INV-103150,SKU-109,Laptop Stand Aluminum,Accessories,8,2023-03-18 00:00:00,39.99,CUST-1427,Canada,319.92
INV-103151,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,8,2023-03-18 00:00:00,49.99,CUST-1238,United Kingdom,399.92
INV-103152,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-17 00:00:00,89.5,CUST-1446,United Kingdom,89.5
INV-103153,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-06-23 00:00:00,45.0,CUST-1101,Australia,45.0
INV-103154,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-09-02 00:00:00,45.0,CUST-1012,Canada,45.0
INV-103155,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2024-01-17 00:00:00,49.99,CUST-1120,Australia,99.98
INV-103156,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-05-22 00:00:00,24.99,CUST-1197,United States,49.98
INV-103157,SKU-102,Ergonomic Office Chair,Furniture,2,2024-01-03 00:00:00,229.0,CUST-1272,United Kingdom,458.0
INV-103158,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-03-25 00:00:00,39.99,CUST-1351,Canada,39.99
INV-103159,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-05-23 00:00:00,24.99,CUST-1475,United States,24.99
INV-103160,SKU-108,Portable Espresso Maker,Kitchen,1,2023-12-18 00:00:00,79.99,CUST-1272,Canada,79.99
INV-103161,SKU-102,Ergonomic Office Chair,Furniture,1,2024-06-28 00:00:00,229.0,CUST-1267,United States,229.0
INV-103162,SKU-108,Portable Espresso Maker,Kitchen,2,2023-06-01 00:00:00,79.99,CUST-1033,Canada,159.98
INV-103163,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-06-07 00:00:00,49.99,CUST-1019,United Kingdom,49.99
INV-103164,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-03-21 00:00:00,59.99,CUST-1305,United States,59.99
INV-103165,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-10-30 00:00:00,45.0,CUST-1248,United Kingdom,45.0
INV-103166,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-03-25 00:00:00,45.0,CUST-1450,Germany,45.0
INV-103167,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-08-12 00:00:00,39.99,CUST-1088,Germany,39.99
INV-103168,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-02-12 00:00:00,89.5,CUST-1011,United States,89.5
INV-103169,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-09-21 00:00:00,49.99,CUST-1249,Australia,49.99
INV-103170,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-01-03 00:00:00,24.99,CUST-1139,United Kingdom,24.99
INV-103171,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-09-25 00:00:00,49.99,CUST-1033,United Kingdom,49.99
INV-103172,SKU-104,Stainless Steel Water Bottle,Lifestyle,2,2023-01-16 00:00:00,24.99,CUST-1401,United States,49.98
INV-103173,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-11-30 00:00:00,49.99,CUST-1062,France,49.99
INV-103174,SKU-105,Smart Fitness Tracker Band,Wearables,2,2024-04-08 00:00:00,59.99,CUST-1345,United States,119.98
INV-103175,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-02-28 00:00:00,34.5,CUST-1155,United Kingdom,69.0
INV-103176,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-26 00:00:00,89.5,CUST-1104,Canada,89.5
INV-103177,SKU-104,Stainless Steel Water Bottle,Lifestyle,5,2023-03-04 00:00:00,24.99,CUST-1226,United States,124.95
INV-103178,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-11-03 00:00:00,89.5,CUST-1441,United Kingdom,89.5
INV-103179,SKU-102,Ergonomic Office Chair,Furniture,2,2023-09-03 00:00:00,229.0,CUST-1230,United States,458.0
INV-103180,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,5,2023-10-16 00:00:00,49.99,CUST-1412,Canada,249.95
INV-103181,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-11-28 00:00:00,39.99,CUST-1069,United Kingdom,119.97
INV-103182,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-06-10 00:00:00,149.99,CUST-1427,Australia,149.99
INV-103183,SKU-102,Ergonomic Office Chair,Furniture,1,2023-09-12 00:00:00,229.0,CUST-1139,Australia,229.0
INV-103184,SKU-108,Portable Espresso Maker,Kitchen,1,2024-05-24 00:00:00,79.99,CUST-1390,Germany,79.99
INV-103185,SKU-107,Organic Cotton Throw Blanket,Home,2,2024-04-07 00:00:00,45.0,CUST-1313,Germany,90.0
INV-103186,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-07-18 00:00:00,149.99,CUST-1478,United Kingdom,299.98
INV-103187,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-09-28 00:00:00,59.99,CUST-1228,United States,59.99
INV-103188,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-05 00:00:00,49.99,CUST-1039,Germany,49.99
INV-103189,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-08-18 00:00:00,34.5,CUST-1011,Australia,69.0
INV-103190,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-09-06 00:00:00,59.99,CUST-1446,United States,59.99
INV-103191,SKU-104,Stainless Steel Water Bottle,Lifestyle,3,2023-09-03 00:00:00,24.99,CUST-1279,United States,74.97
INV-103192,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-06-06 00:00:00,149.99,CUST-1431,United States,299.98
INV-103193,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-03-29 00:00:00,45.0,CUST-1139,United States,45.0
INV-103194,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-11-09 00:00:00,39.99,CUST-1199,United States,79.98
INV-103195,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-03-07 00:00:00,34.5,CUST-1012,United Kingdom,34.5
INV-103196,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-01-20 00:00:00,89.5,CUST-1489,United Kingdom,89.5
INV-103197,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,5,2023-02-02 00:00:00,49.99,CUST-1384,United Kingdom,249.95
INV-103198,SKU-104,Stainless Steel Water Bottle,Lifestyle,3,2023-03-14 00:00:00,24.99,CUST-1478,United States,74.97
INV-103199,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-12-09 00:00:00,49.99,CUST-1154,United Kingdom,49.99
INV-103200,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-05-13 00:00:00,59.99,CUST-1349,Australia,59.99
INV-103201,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-02-24 00:00:00,149.99,CUST-1390,France,149.99
INV-103202,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-03-02 00:00:00,59.99,CUST-1184,United Kingdom,59.99
INV-103203,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-06-03 00:00:00,149.99,CUST-1461,United States,149.99
INV-103204,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-09-29 00:00:00,39.99,CUST-1485,France,39.99
INV-103205,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-09-03 00:00:00,45.0,CUST-1471,Germany,45.0
INV-103206,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-25 00:00:00,89.5,CUST-1410,United States,89.5
INV-103207,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-11-13 00:00:00,39.99,CUST-1154,United States,39.99
INV-103208,SKU-102,Ergonomic Office Chair,Furniture,8,2023-05-11 00:00:00,229.0,CUST-1156,United States,1832.0
INV-103209,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-04-12 00:00:00,45.0,CUST-1491,United States,90.0
INV-103210,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-11-06 00:00:00,39.99,CUST-1003,United States,39.99
INV-103211,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-10-19 00:00:00,34.5,CUST-1396,Australia,34.5
INV-103212,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-05-09 00:00:00,49.99,CUST-1393,United Kingdom,49.99
INV-103213,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-12-27 00:00:00,59.99,CUST-1358,Germany,59.99
INV-103214,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-12-04 00:00:00,45.0,CUST-1499,Canada,45.0
INV-103215,SKU-106,USB-C Multiport Adapter,Accessories,3,2023-01-10 00:00:00,34.5,CUST-1182,Canada,103.5
INV-103216,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-02-18 00:00:00,59.99,CUST-1197,Australia,119.98
INV-103217,SKU-102,Ergonomic Office Chair,Furniture,2,2024-05-01 00:00:00,229.0,CUST-1050,France,458.0
INV-103218,SKU-108,Portable Espresso Maker,Kitchen,1,2023-11-17 00:00:00,79.99,CUST-1248,United States,79.99
INV-103219,SKU-107,Organic Cotton Throw Blanket,Home,4,2023-05-13 00:00:00,45.0,CUST-1153,France,180.0
INV-103220,SKU-106,USB-C Multiport Adapter,Accessories,5,2023-03-24 00:00:00,34.5,CUST-1198,Germany,172.5
INV-103221,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-02-26 00:00:00,59.99,CUST-1446,United States,59.99
INV-103222,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-01-11 00:00:00,59.99,CUST-1478,Germany,59.99
INV-103223,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-12-15 00:00:00,39.99,CUST-1112,Germany,39.99
INV-103224,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-09-28 00:00:00,149.99,CUST-1226,Australia,149.99
INV-103225,SKU-109,Laptop Stand Aluminum,Accessories,2,2024-04-27 00:00:00,39.99,CUST-1478,United States,79.98
INV-103226,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-04-21 00:00:00,34.5,CUST-1035,United Kingdom,34.5
INV-103227,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-03-17 00:00:00,24.99,,United States,24.99
INV-103228,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-06-07 00:00:00,49.99,CUST-1091,United States,49.99
INV-103229,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-06-15 00:00:00,45.0,CUST-1327,United States,45.0
INV-103230,SKU-109,Laptop Stand Aluminum,Accessories,4,2023-11-25 00:00:00,39.99,CUST-1080,United Kingdom,159.96
INV-103231,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-05-02 00:00:00,59.99,CUST-1498,Canada,59.99
INV-103232,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-02-10 00:00:00,59.99,CUST-1248,United States,119.98
INV-103233,SKU-108,Portable Espresso Maker,Kitchen,1,2023-06-16 00:00:00,79.99,CUST-1268,United Kingdom,79.99
INV-103234,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-01-23 00:00:00,45.0,CUST-1140,United States,45.0
INV-103235,SKU-108,Portable Espresso Maker,Kitchen,1,2023-10-06 00:00:00,79.99,CUST-1261,United States,79.99
INV-103236,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2024-04-13 00:00:00,49.99,CUST-1381,United Kingdom,99.98
INV-103237,SKU-102,Ergonomic Office Chair,Furniture,1,2024-02-04 00:00:00,229.0,CUST-1412,United States,229.0
INV-103238,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-01-09 00:00:00,39.99,CUST-1412,United Kingdom,39.99
INV-103239,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-01-13 00:00:00,89.5,CUST-1315,United States,89.5
INV-103240,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-02-21 00:00:00,34.5,CUST-1475,United States,34.5
INV-103241,SKU-106,USB-C Multiport Adapter,Accessories,8,2023-07-28 00:00:00,34.5,CUST-1446,United Kingdom,276.0
INV-103242,SKU-102,Ergonomic Office Chair,Furniture,1,2024-02-06 00:00:00,229.0,CUST-1414,United Kingdom,229.0
INV-103243,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-07-10 00:00:00,45.0,CUST-1034,United States,45.0
INV-103244,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-02-20 00:00:00,39.99,CUST-1001,United Kingdom,39.99
INV-103245,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2024-01-28 00:00:00,49.99,CUST-1126,Canada,149.97
INV-103246,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-10-27 00:00:00,149.99,CUST-1382,Germany,149.99
INV-103247,SKU-108,Portable Espresso Maker,Kitchen,2,2023-07-15 00:00:00,79.99,CUST-1241,United States,159.98
INV-103248,SKU-102,Ergonomic Office Chair,Furniture,3,2024-02-21 00:00:00,229.0,CUST-1240,United Kingdom,687.0
INV-103249,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-02-24 00:00:00,149.99,CUST-1471,Germany,149.99
INV-103250,SKU-108,Portable Espresso Maker,Kitchen,1,2024-06-05 00:00:00,79.99,CUST-1475,United States,79.99
INV-103251,SKU-102,Ergonomic Office Chair,Furniture,1,2023-12-22 00:00:00,229.0,CUST-1475,Australia,229.0
INV-103252,SKU-106,USB-C Multiport Adapter,Accessories,3,2023-05-28 00:00:00,34.5,CUST-1183,Australia,103.5
INV-103253,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-12-31 00:00:00,34.5,CUST-1390,Australia,34.5
INV-103254,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-12-30 00:00:00,59.99,CUST-1154,Canada,59.99
INV-103255,SKU-108,Portable Espresso Maker,Kitchen,2,2024-02-06 00:00:00,79.99,CUST-1114,Germany,159.98
INV-103256,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-05-06 00:00:00,89.5,CUST-1112,Germany,89.5
INV-103257,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-08-17 00:00:00,49.99,CUST-1198,Germany,49.99
INV-103258,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-06-20 00:00:00,24.99,CUST-1247,Canada,24.99
INV-103259,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-09-25 00:00:00,45.0,CUST-1446,Germany,45.0
INV-103260,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-02-09 00:00:00,45.0,CUST-1069,United States,45.0
INV-103261,SKU-108,Portable Espresso Maker,Kitchen,1,2023-01-11 00:00:00,79.99,CUST-1408,United States,79.99
INV-103262,SKU-102,Ergonomic Office Chair,Furniture,4,2023-11-16 00:00:00,229.0,CUST-1286,Australia,916.0
INV-103263,SKU-102,Ergonomic Office Chair,Furniture,1,2023-05-06 00:00:00,229.0,CUST-1161,United States,229.0
INV-103264,SKU-104,Stainless Steel Water Bottle,Lifestyle,3,2023-11-02 00:00:00,24.99,CUST-1264,Germany,74.97
INV-103265,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2024-05-25 00:00:00,49.99,CUST-1176,France,99.98
INV-103266,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-03-30 00:00:00,39.99,CUST-1327,Germany,39.99
INV-103267,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-12-21 00:00:00,49.99,CUST-1247,India,99.98
INV-103268,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-12-18 00:00:00,39.99,CUST-1092,Germany,39.99
INV-103269,SKU-104,Stainless Steel Water Bottle,Lifestyle,10,2023-01-14 00:00:00,24.99,CUST-1069,United States,249.9
INV-103270,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-09-14 00:00:00,39.99,CUST-1305,Canada,119.97
